MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
5:Ins:R:3	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
5:Ins:R:4	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
5:Ins:R:5	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
2:Del:M:1	0.008785835276069633	0.005406497313677221	0.01336589043656801	0.03622253195683026	0.014750455648020777	0.051486797660579314	0.03754376039399801	0.021533864390478216
3:Del:M:1	2.2410157095009763e-06	0.009772784244296418	0.011202060720438566	0.011613285166528159	0.0014553940633845741	0.0029863427009604493	0.007022767056151196	0.0008938298969610514
3:Del:M:2	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
4:Del:M:1	1.5611729369769924e-06	0.006236200756058066	0.00911498909756966	0.018707840418638284	0.01804341677948691	0.03658138500835177	0.015504104963279723	0.013201697127555909
4:Del:M:2	2.235791789507169e-06	0.005426985144044921	0.0035502977988016936	0.0027396673210694188	0.001958267501344153	0.005778596841564649	0.017615753166867875	0.00943660304803643
4:Del:M:3	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
5:Del:M:1	0.02275057720732605	0.01256998906685304	0.017474869559369964	0.4565179743585472	0.007747806742520524	0.024771416570587325	0.014345771791345356	0.020304551187284126
5:Del:M:2	1.4702221920348534e-06	0.013480381413083381	0.05899465706194668	0.007408646752758159	0.021178876688129372	0.017321637618642048	0.01351367739987964	0.01758555070291891
5:Del:M:3	0.006402877557046098	0.0039272562349833605	0.0032369622338615043	0.005775773840047833	0.014883699534318567	0.004993735788707454	0.01240857626948582	0.0019640158258562223
5:Del:M:4	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
5:Del:M:5	3.25458665884959e-06	2.4580644530942664e-05	1.8869474060920766e-05	2.5140609792515534e-05	2.0302658361970317e-05	2.4258224711957155e-05	2.5981681965276948e-05	2.5539379962538077e-05
