MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
3:Ins:R:1	3.296469932294599e-06	0.00683629381144095	0.03858482187922277	0.004683359028520045	0.0011883951386016634	0.0048748426488941735	0.009139294126441655	0.0063519460009706565	0.0072889875121830185	0.009427836648037697
3:Ins:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Ins:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Ins:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
3:Ins:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Ins:R:0	0.02029617978607277	2.1050090567769074e-05	0.010481935997711958	1.4930984409602388e-05	2.203628420879511e-05	1.9073466914960592e-05	0.00150837117420906	1.854999563704496e-05	2.0001272221179535e-05	0.029311081837465735
4:Ins:R:1	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Ins:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Ins:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Ins:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Ins:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Ins:R:0	0.7844305390119553	5.383953746651691e-06	0.021755545740916822	2.9120570259129384e-06	1.1038649891648524e-05	0.001369142112009445	0.0016720750753194788	0.0030354694996458428	0.0041492293645080305	0.2949710825187786
5:Ins:R:1	1.7321600736817775e-06	0.0023973045426771977	0.011079703638923154	0.010769918749838247	0.19202728737298996	0.017671471365883137	0.054226664584804095	0.0387332735173511	0.01786249633358283	0.005868851003193637
5:Ins:R:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Ins:R:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Ins:R:4	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Ins:R:5	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
2:Del:M:1	0.00652899634552746	0.01066030895739556	0.01095937519917382	0.0032817644037414053	0.020173302134183113	0.02990463342203643	0.02927960923844968	0.007246735075780919	0.12169175071050072	0.024103680606239443
3:Del:M:1	4.549752054359146e-06	0.009049525033342434	2.0285571210081344e-05	0.011403295807554798	0.00776985216383423	0.009780884052997863	0.014859982888079343	0.0015168558968184699	1.96393718116461e-05	0.007358250706744344
3:Del:M:2	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
4:Del:M:1	3.061013016463221e-06	0.005773228990073469	0.006645617979635858	0.013290999992515823	0.023431078712203544	0.015770956989284175	0.02517424919669338	0.017006609047261315	0.0145184202435712	0.005384336182484972
4:Del:M:2	4.283359635763873e-06	0.003976808936231464	0.0033160160479951627	0.0031496624400544704	0.004492315497195705	0.005629637212950911	0.008810370928861175	0.0032184275630649166	0.031400431667172796	0.003181710133991658
4:Del:M:3	5.902230116276996e-06	2.4429606046396657e-05	2.4089371825084525e-05	1.697943643648614e-05	2.588061296592059e-05	2.645417277562956e-05	2.7871944521393743e-05	2.2635893201368163e-05	2.612369124108227e-05	1.324873072960031e-05
5:Del:M:1	0.017022383056262348	0.008146541075618479	0.0037300189905367233	0.010889805591699341	0.016002677756183758	0.5994742165133357	0.021236718593117997	0.010447798846435105	0.008353152084941104	0.0232141131846392
5:Del:M:2	2.506983702232911e-06	0.0138629972565731	0.022625485189820552	0.04533604100044467	0.018797822559529775	0.008594208502395163	0.015248130778361924	0.02881566052053917	0.032089611694332255	0.01796982904835763
5:Del:M:3	0.014461393534689363	0.0016466348340482889	0.010487058373420267	1.4624774967160193e-05	2.2201682913720043e-05	0.005274427672843558	0.005883409801873541	0.006304683205058268	0.003761794613805023	0.018239857549570443
5:Del:M:4	5.902230089844806e-06	2.4429606228295597e-05	2.408937168183911e-05	1.6979436381916457e-05	2.588061288406607e-05	2.6454172812009346e-05	2.7871944441812958e-05	2.2635893346887316e-05	2.612369096823386e-05	1.3248730700610168e-05
5:Del:M:5	5.902230089844806e-06	2.4429606228295597e-05	2.408937168183911e-05	1.6979436381916457e-05	2.588061288406607e-05	2.6454172812009346e-05	2.7871944441812958e-05	2.2635893346887316e-05	2.612369096823386e-05	1.3248730700610168e-05
