MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Ins:R:4	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
5:Ins:R:5	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
2:Del:M:1	0.0031001844692991653	0.02086059349075782	0.02739817377164968	0.00924964426602088	0.01227346992925849	0.07210729583148719	0.1625633910644507
3:Del:M:1	0.0013602773582731232	0.0015384727630178884	0.0025224451567848406	0.01896350616193672	0.002392965210047464	0.0005142346316853264	0.004019050688280004
3:Del:M:2	0.0003715425574390352	0.007185889342979981	0.0038148882206309053	0.0015114329686832662	0.0020665222439951235	0.0009185079668424123	0.007905466891660353
4:Del:M:1	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:M:2	6.960420293466996e-06	6.890363842160241e-06	7.0962018787668055e-06	1.324254328551433e-05	8.527506995292811e-06	4.6075760087660455e-06	8.86166520295717e-06
4:Del:M:3	0.00017651872991212515	0.006705144473293459	0.0055097183661931125	0.0007379375102505037	0.006489261444572208	0.0008029135140060361	0.004568076649663482
5:Del:M:1	0.011210129106794855	0.023795489584992426	0.02247423539202117	0.08451610389166923	0.02218843214170775	0.006975311421197853	0.04517658858617665
5:Del:M:2	0.0017832220658452475	0.013729099347773398	0.004588400237110193	0.0018603420450737929	0.006632649800461028	0.027990341344993796	0.010152327037085912
5:Del:M:3	0.005841449214475887	0.0017840065564608664	0.003701843282608927	0.057791753446791744	0.007976064211533691	0.009894197235532403	0.02026513627198163
5:Del:M:4	0.002432863961402063	0.005369368755152379	0.0010428365561125474	0.0008580439207531754	0.0033174268762351743	0.0005162942792344438	0.001547632349051966
5:Del:M:5	6.960420190011974e-06	6.890363953857559e-06	7.096201911167555e-06	1.3242543230944648e-05	8.527507046380834e-06	4.607575990576152e-06	8.861665212336335e-06
